house_id,event_timestamp,house_size,bedrooms,bathrooms,floors,year_built,location_score,distance_city,garage,garden,school_rating,crime_rate,house_price
7521,2022-10-26,178,4,3,1,2012,4.63,20.21,0,1,8.43,0.165,757819
7522,2022-08-21,347,4,2,2,1997,4.03,1.03,0,0,6.08,0.451,1318721
7523,2021-01-19,306,1,2,1,1984,7.55,22.25,2,0,7.87,0.039,1131907
7524,2021-04-11,261,4,3,2,1988,3.67,22.84,1,1,9.01,0.39,980747
7525,2022-08-30,103,1,2,2,1999,4.42,16.76,1,0,6.04,0.752,405276
7526,2023-02-05,224,5,3,1,2017,4.3,7.82,1,0,4.31,0.655,898792
7527,2021-12-23,149,5,2,2,1988,8.83,12.5,1,0,8.7,0.352,756635
7528,2022-06-26,88,3,3,1,1997,2.53,19.18,0,1,3.07,0.009,358831
7529,2023-01-31,312,4,1,2,1994,4.43,20.42,1,1,1.22,0.27,1046701
7530,2021-02-02,199,5,1,2,1994,8.99,8.91,2,0,1.46,0.776,849035
7531,2021-08-17,170,5,3,2,1993,1.14,8.49,0,0,6.24,0.341,684029
7532,2022-06-08,227,2,2,2,2014,9.53,18.54,2,0,9.03,0.377,946387
7533,2022-09-22,169,2,3,2,2019,9.09,17.32,1,0,6.08,0.074,769540
7534,2023-05-12,121,1,2,1,2022,4.76,13.07,0,1,4.68,0.602,527394
7535,2021-06-04,268,3,3,2,2015,6.88,10.8,2,0,6.19,0.622,1045937
7536,2022-02-27,172,2,3,2,2021,9.92,16.6,1,1,7.04,0.431,761265
7537,2021-09-03,293,3,2,1,1999,5.99,1.29,0,0,7.83,0.761,1184098
7538,2022-02-09,124,5,2,2,1990,1.87,2.35,1,0,4.13,0.877,573401
7539,2023-04-24,55,1,3,1,2020,8.68,14.54,1,0,4.48,0.751,353604
7540,2023-01-29,70,3,1,2,1996,2.21,5.65,1,1,1.21,0.544,306205
7541,2022-06-25,239,2,1,2,2020,3.32,19.48,1,0,6.85,0.936,795101
7542,2021-06-10,274,5,1,1,2004,8.86,19.42,2,1,7.99,0.382,1139314
7543,2023-01-17,152,4,1,1,2008,3.3,17.89,1,0,5.6,0.655,566841
7544,2022-12-03,148,5,1,2,2002,7.71,22.64,0,0,4.39,0.575,635097
7545,2021-04-27,132,2,2,1,1988,5.03,3.95,2,1,4.0,0.842,553313
7546,2021-09-28,230,2,1,2,2004,7.84,6.85,1,0,6.81,0.5,956380
7547,2023-02-09,201,4,2,1,2020,3.09,6.68,0,1,3.98,0.553,764616
7548,2022-11-23,105,5,1,1,2002,4.78,19.67,0,0,6.39,0.454,478546
7549,2022-05-02,239,3,2,1,1981,3.86,13.27,2,1,9.34,0.141,928169
7550,2023-06-04,71,3,1,1,1980,3.24,6.69,2,1,3.98,0.886,356521
7551,2021-06-21,117,5,1,1,2017,3.83,3.84,2,1,1.61,0.862,515167
7552,2021-10-01,234,3,2,2,1985,3.91,22.38,2,1,8.87,0.702,855154
7553,2021-09-16,59,5,2,2,1994,9.6,17.46,1,0,3.46,0.348,434713
7554,2021-05-15,115,5,3,1,1986,5.8,13.45,2,1,9.9,0.355,614722
7555,2022-11-14,313,2,1,2,1981,5.16,24.15,2,1,8.56,0.036,1099631
7556,2022-12-23,274,1,1,1,2009,5.53,21.31,0,1,4.84,0.078,961743
7557,2023-01-18,172,2,2,2,2008,9.97,4.86,2,0,6.65,0.514,821568
7558,2022-02-26,87,3,2,1,1991,6.88,12.95,0,1,3.5,0.05,434339
7559,2022-02-25,172,1,1,1,2013,7.33,12.41,1,0,1.76,0.099,688831
7560,2021-07-05,205,5,1,2,2009,3.82,21.19,0,0,5.73,0.251,760779
7561,2021-12-30,116,3,2,1,2015,5.24,4.15,1,1,4.82,0.374,575007
7562,2022-08-30,182,4,2,2,2014,2.66,11.57,0,1,9.73,0.489,751913
7563,2022-01-13,189,3,1,1,1981,7.17,16.1,0,0,6.38,0.325,729219
7564,2022-06-07,131,1,2,1,1982,4.1,23.66,2,0,7.72,0.941,454478
7565,2022-08-03,107,1,2,1,2021,7.73,22.53,0,1,2.22,0.951,422840
7566,2023-06-10,198,5,1,2,1991,2.92,13.58,1,1,7.51,0.056,817171
7567,2022-12-23,180,4,3,1,1983,4.63,15.36,0,0,1.51,0.985,666788
7568,2021-07-15,118,5,2,2,1986,5.24,21.38,2,1,6.52,0.173,577625
7569,2023-05-31,299,4,3,2,1999,2.5,18.74,2,0,8.55,0.331,1075265
7570,2021-04-08,226,4,2,2,1998,1.63,22.04,1,1,5.35,0.837,751979
7571,2022-08-28,121,5,3,2,1987,3.85,22.45,2,0,2.94,0.688,470456
7572,2021-01-22,66,3,2,1,1982,5.9,20.9,0,0,4.99,0.058,334636
7573,2022-03-26,209,2,3,1,2006,6.87,0.73,1,0,8.57,0.775,887178
7574,2021-06-21,119,4,3,1,1994,4.83,8.12,2,1,7.43,0.663,600729
7575,2022-01-18,162,1,2,1,1987,5.5,10.39,0,0,6.45,0.95,634814
7576,2021-05-14,281,5,3,2,1997,5.89,17.11,2,0,7.24,0.91,1074951
7577,2022-03-02,70,3,1,2,2008,5.61,8.02,2,1,8.51,0.975,403314
7578,2021-01-25,184,4,1,2,2015,1.81,8.43,1,1,2.37,0.455,683410
7579,2022-05-18,312,3,1,1,1982,4.65,10.3,1,0,8.58,0.707,1165623
7580,2021-07-04,160,5,3,2,1988,2.84,23.91,1,1,8.26,0.962,618998
7581,2021-03-26,295,1,2,2,1989,5.8,11.21,0,1,5.3,0.002,1105422
7582,2022-07-21,332,4,3,1,2019,7.82,3.95,2,1,4.63,0.789,1332428
7583,2023-02-02,57,4,2,1,1999,6.22,0.66,1,1,9.39,0.054,490155
7584,2021-05-24,333,3,3,1,1981,3.0,6.3,0,0,8.37,0.999,1224083
7585,2023-05-13,256,5,2,1,1980,2.87,23.5,0,1,9.9,0.014,991065
7586,2022-11-10,243,2,3,1,2006,1.33,23.9,0,0,6.78,0.555,819375
7587,2022-02-16,96,4,3,1,1983,4.84,13.46,2,0,1.28,0.521,417706
7588,2021-08-12,291,1,1,1,2016,4.9,16.34,1,1,2.38,0.305,961499
7589,2021-08-08,59,4,3,2,2011,3.13,20.0,2,0,8.38,0.732,320148
7590,2021-06-28,338,4,1,2,1997,7.88,1.87,0,0,6.75,0.257,1352747
7591,2022-09-23,180,2,2,2,1993,4.48,9.67,2,1,2.78,0.291,711426
7592,2022-03-09,319,2,2,1,1994,7.02,16.24,1,0,1.11,0.18,1152408
7593,2021-09-22,110,5,1,1,1983,6.76,22.51,0,0,3.37,0.714,458532
7594,2022-03-05,213,4,3,2,1998,6.44,18.31,2,1,2.24,0.17,823818
7595,2022-10-24,62,4,2,1,2003,9.17,9.08,1,1,8.89,0.898,461652
7596,2022-02-20,321,3,3,2,2009,1.14,22.79,1,1,8.95,0.288,1084466
7597,2022-03-29,257,3,3,1,1992,1.61,16.78,1,0,8.58,0.519,929493
7598,2022-12-28,295,1,3,2,1990,7.5,20.84,1,1,1.85,0.475,1096164
7599,2021-07-16,182,1,2,2,2007,4.18,9.94,0,0,2.22,0.702,637803
7600,2022-07-08,293,3,2,1,1990,9.88,0.55,0,0,2.22,0.234,1264095
7601,2021-02-22,343,1,3,1,1980,2.95,4.57,2,1,3.33,0.839,1171231
7602,2022-04-25,87,4,1,1,2021,2.65,23.22,1,0,1.66,0.738,270565
7603,2022-03-19,105,2,1,1,1983,6.29,1.31,1,0,9.83,0.343,583665
7604,2021-11-26,97,4,1,2,2017,3.51,15.1,0,0,8.7,0.12,399560
7605,2021-09-08,154,3,3,2,2013,4.06,10.52,2,0,1.62,0.505,643222
7606,2023-03-18,108,5,1,2,1991,9.29,11.02,2,0,2.29,0.981,546831
7607,2023-06-09,126,5,2,2,2003,1.24,10.32,0,1,3.36,0.024,517353
7608,2023-02-22,267,3,1,2,2016,5.78,2.15,0,1,7.98,0.845,1075233
7609,2021-05-03,104,4,1,2,2011,4.01,3.5,0,0,7.43,0.7,474549
7610,2023-05-29,104,1,3,1,1998,4.11,2.04,0,1,6.67,0.183,569156
7611,2022-01-22,178,1,2,2,2008,3.23,1.82,0,0,9.21,0.476,730623
7612,2021-12-05,134,5,2,1,2017,2.21,2.6,0,0,1.33,0.628,539038
7613,2023-02-17,263,3,1,2,2008,1.31,17.57,2,0,2.45,0.697,824899
7614,2021-12-14,164,3,3,1,1998,9.89,3.3,0,0,2.71,0.921,778744
7615,2021-01-29,342,2,3,1,1999,6.94,6.91,0,0,1.54,0.873,1212071
7616,2021-02-04,98,5,1,2,1982,7.99,16.6,2,1,6.56,0.328,554104
7617,2022-06-02,116,3,2,1,2019,1.59,3.25,2,1,2.89,0.12,532893
7618,2022-01-31,324,2,2,2,1984,1.13,22.8,1,1,5.34,0.104,1086604
7619,2022-09-15,178,1,2,1,2002,6.4,12.2,1,0,7.17,0.969,698259
7620,2021-10-21,78,5,3,2,1984,7.51,24.09,2,1,6.36,0.956,431783
7621,2022-08-12,82,5,1,1,2009,4.55,5.22,0,0,3.61,0.82,424817
7622,2021-12-15,168,3,3,2,2011,4.49,1.25,2,0,4.73,0.98,745160
7623,2021-05-27,229,3,2,2,2003,4.46,14.96,0,1,4.06,0.274,884439
7624,2021-03-08,200,4,3,2,2021,2.37,8.55,0,0,8.67,0.826,818230
7625,2022-06-04,182,1,2,1,2014,7.79,14.52,0,0,4.78,0.502,708880
7626,2021-05-02,234,1,1,2,2011,2.94,12.1,2,1,1.56,0.799,799242
7627,2021-12-06,183,2,2,2,2001,3.92,11.7,0,0,6.57,0.611,666521
7628,2021-06-24,226,2,1,2,2000,7.04,21.35,2,0,2.78,0.846,797165
7629,2023-06-19,71,4,3,2,2007,1.0,5.2,0,1,4.05,0.397,326284
7630,2022-11-22,290,1,3,1,2013,7.9,12.74,0,0,3.95,0.989,1046224
7631,2022-08-20,126,2,3,1,1995,9.09,10.69,2,0,1.65,0.219,624479
7632,2022-03-27,253,1,2,1,1990,1.46,17.01,2,0,9.56,0.673,854032
7633,2022-07-11,53,1,1,2,2012,6.32,1.73,0,1,5.92,0.803,353242
7634,2021-05-16,214,2,3,1,2017,4.68,13.47,0,1,2.41,0.586,763125
7635,2023-05-05,177,3,3,1,1998,1.71,12.22,1,0,6.0,0.29,680580
7636,2021-01-16,94,3,1,1,2007,7.14,24.35,2,0,5.06,0.561,409346
7637,2021-11-29,267,2,2,1,2008,6.51,19.02,1,0,4.1,0.505,962365
7638,2021-07-14,284,4,3,1,2016,6.78,4.3,1,0,5.25,0.19,1140541
7639,2022-05-11,185,5,2,1,1982,8.32,12.98,1,0,7.03,0.763,853629
7640,2021-01-09,217,1,2,2,1997,3.58,19.7,2,0,2.8,0.267,739829
7641,2023-04-08,286,5,2,2,1997,7.09,13.35,0,1,5.84,0.832,1131325
7642,2021-11-30,142,2,3,1,1991,7.69,9.24,0,0,8.32,0.214,668788
7643,2021-11-29,54,1,3,2,1997,2.52,9.73,2,0,3.0,0.502,261984
7644,2021-11-23,205,5,1,2,2011,9.61,9.49,1,1,5.64,0.695,931532
7645,2021-01-15,294,3,1,2,2021,4.06,0.99,2,1,9.69,0.996,1139499
7646,2023-04-19,130,4,2,2,2015,7.42,18.4,0,1,8.2,0.271,658897
7647,2022-09-06,296,5,3,2,1998,7.79,15.47,2,0,6.34,0.636,1192446
7648,2021-08-14,186,4,2,1,1983,5.54,7.08,1,0,7.74,0.153,835191
7649,2022-03-01,112,3,1,1,1990,2.16,15.94,2,0,5.73,0.82,374372
7650,2023-03-01,165,5,2,2,1982,3.48,8.06,0,0,9.88,0.861,732404
7651,2022-02-12,162,2,2,1,2006,3.11,6.46,0,0,2.52,0.888,598411
7652,2021-04-23,80,1,3,1,1995,5.67,18.66,0,1,7.48,0.946,393334
7653,2022-03-04,56,3,2,1,1997,3.35,20.32,1,0,1.05,0.356,204956
7654,2021-01-01,52,4,2,1,2009,5.92,15.83,0,0,2.13,0.666,267912
7655,2021-09-23,292,4,3,1,2003,3.59,19.71,0,1,7.5,0.316,1102808
7656,2022-05-06,105,3,3,1,1985,1.01,9.46,2,1,7.83,0.804,475377
7657,2021-07-27,122,2,1,1,2013,4.27,2.26,2,0,1.35,0.416,489438
7658,2022-09-14,59,2,3,2,1991,6.46,15.32,1,1,4.0,0.555,341524
7659,2022-12-13,110,4,2,2,2021,7.96,6.77,1,1,2.06,0.133,615022
7660,2022-01-04,99,3,1,2,2002,1.26,19.55,2,0,9.01,0.85,367897
7661,2021-11-02,171,3,1,1,2015,3.32,9.27,0,0,5.08,0.483,639653
7662,2021-01-12,224,1,1,2,2019,9.87,16.93,2,1,4.98,0.64,890394
7663,2021-12-11,50,4,1,1,1994,3.36,14.05,2,1,8.41,0.669,307167
7664,2022-04-10,87,2,2,2,1995,7.99,20.53,0,1,7.26,0.274,476354
7665,2022-12-01,239,5,2,2,1993,5.58,20.89,2,1,9.3,0.795,930943
7666,2022-10-28,128,2,2,1,1994,2.1,2.17,2,1,9.45,0.833,531794
7667,2022-05-09,239,2,2,2,1991,6.79,7.73,0,0,3.82,0.516,921578
7668,2022-01-03,233,5,1,1,2022,9.7,21.84,0,1,6.84,0.902,963882
7669,2023-04-26,116,4,2,2,2014,8.98,10.4,1,1,5.88,0.161,662717
7670,2022-02-24,66,1,1,2,2004,7.21,13.11,1,1,6.36,0.414,357254
7671,2023-06-08,345,2,3,1,1993,5.61,4.99,2,0,6.63,0.044,1336554
7672,2023-03-02,258,2,2,2,1981,3.87,14.04,1,0,1.54,0.399,879927
7673,2021-06-20,90,4,3,2,1997,4.21,6.98,0,1,9.06,0.997,501670
7674,2021-05-14,164,4,3,2,2014,4.12,20.82,0,1,2.26,0.463,610282
7675,2022-03-03,149,3,2,2,1988,9.3,5.41,1,0,4.82,0.419,756137
7676,2021-01-25,188,4,1,2,1990,2.9,9.32,0,0,3.63,0.688,691496
7677,2022-06-14,343,4,3,1,2005,4.4,2.83,0,0,5.98,0.049,1329310
7678,2021-07-09,66,2,2,1,1982,4.89,14.91,2,1,9.65,0.354,380285
7679,2021-05-21,341,1,3,1,1984,4.68,23.58,0,1,4.71,0.533,1136769
7680,2022-07-09,123,2,3,1,2011,1.04,4.74,2,0,6.43,0.484,505521
7681,2023-04-26,312,4,2,1,2020,3.44,0.98,0,1,2.27,0.642,1165382
7682,2023-03-07,65,3,3,1,1989,5.49,10.85,2,0,5.17,0.139,452002
7683,2022-10-20,63,1,1,2,2017,7.84,18.84,1,1,9.24,0.403,403442
7684,2021-11-11,330,3,1,1,1985,6.13,24.39,2,1,9.39,0.634,1231199
7685,2022-03-20,53,5,3,1,1990,4.46,1.76,0,0,5.92,0.302,400107
7686,2021-11-15,176,3,3,2,1996,6.99,19.76,2,0,7.92,0.613,737224
7687,2022-03-17,55,3,2,2,1981,6.99,9.53,2,0,1.03,0.958,280025
7688,2021-04-02,178,4,1,1,2020,3.23,4.27,2,1,5.78,0.93,715708
7689,2021-06-28,281,4,3,2,2003,1.93,5.21,1,0,7.59,0.726,1027430
7690,2021-02-25,244,4,1,2,1984,8.23,23.14,0,0,3.97,0.178,945682
7691,2021-06-04,114,4,3,2,2000,5.77,20.33,2,0,9.11,0.784,537245
7692,2022-11-03,152,4,2,2,1985,2.59,8.14,1,0,8.02,0.447,617403
7693,2021-04-21,326,3,2,1,1983,3.36,23.53,2,1,7.93,0.952,1133972
7694,2021-05-17,207,5,1,1,1988,7.9,3.08,2,0,1.19,0.611,900608
7695,2021-08-20,273,4,1,2,1984,6.88,8.4,0,1,2.65,0.218,1045656
7696,2022-04-13,338,5,3,2,1983,9.51,16.5,1,0,7.42,0.312,1392865
7697,2023-01-02,327,5,3,2,1988,5.18,24.99,2,0,6.06,0.319,1178777
7698,2022-04-26,231,2,3,1,1997,1.47,11.91,0,0,6.21,0.276,831831
7699,2021-03-09,53,2,1,2,2022,7.3,20.36,2,1,1.13,0.772,260592
7700,2023-03-25,264,1,2,1,1995,3.29,22.94,0,1,4.98,0.337,911186
7701,2021-09-06,266,2,2,1,1981,3.91,0.74,1,1,8.08,0.196,1083004
7702,2021-11-19,258,4,1,2,2008,2.77,7.58,1,0,6.97,0.596,940026
7703,2022-06-02,123,5,2,2,2021,3.78,2.96,1,0,6.15,0.465,634543
7704,2023-03-03,276,1,1,2,2015,8.47,19.51,2,0,7.27,0.022,1037263
7705,2022-03-08,142,2,3,2,1991,6.19,14.39,1,0,8.66,0.279,625844
7706,2022-05-02,114,3,1,2,2020,1.98,2.84,1,0,8.65,0.038,563999
7707,2022-08-29,59,1,2,2,2016,6.28,10.81,0,0,5.1,0.767,314018
7708,2022-03-05,327,4,1,2,2013,6.7,13.09,1,1,3.77,0.951,1209083
7709,2021-09-26,135,5,1,1,2014,8.96,17.59,0,1,4.3,0.5,649410
7710,2022-12-10,75,4,1,1,2019,8.74,19.6,1,1,5.69,0.558,416155
7711,2022-06-21,267,4,1,1,1985,1.57,2.65,2,0,1.8,0.845,980561
7712,2021-05-28,144,3,2,2,2016,8.8,12.45,2,0,6.32,0.019,759559
7713,2021-04-28,293,3,3,1,2015,1.46,4.45,1,0,5.08,0.162,1035421
7714,2023-04-30,156,5,2,1,1999,2.39,18.95,0,1,7.83,0.654,598562
7715,2022-01-02,297,2,2,2,1995,2.0,16.61,2,0,3.47,0.742,992497
7716,2023-04-30,63,4,3,1,1987,2.64,18.21,2,0,1.6,0.626,262473
7717,2021-03-07,210,2,2,2,2001,8.23,2.34,2,1,9.05,0.939,939923
7718,2023-03-24,120,5,3,1,1984,7.18,13.0,0,0,1.61,0.392,583647
7719,2022-01-05,201,4,3,2,1984,7.18,21.09,1,1,9.35,0.555,872494
7720,2021-06-24,124,2,1,2,1990,9.3,17.98,2,0,5.48,0.956,595820
7721,2023-04-11,264,4,2,2,2022,4.53,21.61,2,0,1.51,0.9,870256
7722,2022-08-11,100,3,3,1,1998,1.03,5.55,2,0,2.13,0.031,407610
7723,2022-05-10,192,3,2,2,2018,6.76,7.53,2,1,5.8,0.352,831990
7724,2021-04-24,85,1,2,1,1996,8.81,11.31,2,0,1.14,0.739,475285
7725,2021-04-21,216,5,3,1,2016,9.79,13.32,2,1,9.24,0.001,1072719
7726,2023-01-31,285,2,1,2,2017,4.28,6.68,1,1,8.17,0.863,1070711
7727,2022-03-15,309,4,3,1,1997,8.4,9.84,2,1,5.54,0.502,1259696
7728,2022-12-16,241,1,1,1,1988,8.64,17.33,2,0,9.34,0.087,989746
7729,2021-05-27,251,5,3,1,1996,2.3,16.31,2,1,3.34,0.442,942522
7730,2021-02-04,311,5,3,2,2020,6.68,3.21,1,1,8.68,0.493,1297082
7731,2021-11-05,234,5,1,1,2012,2.56,24.65,0,0,8.25,0.367,828795
7732,2022-06-22,207,2,1,1,1999,5.02,14.29,0,0,6.24,0.454,764613
7733,2023-01-20,295,3,2,1,1997,8.91,12.35,2,0,3.87,0.891,1116732
7734,2021-01-14,159,1,3,1,2003,8.11,24.2,1,1,6.02,0.324,626429
7735,2022-01-09,148,2,2,1,1992,6.13,3.94,1,0,9.61,0.961,672730
7736,2022-07-11,290,4,2,1,2019,8.28,13.82,0,1,1.76,0.687,1101409
7737,2022-03-04,251,2,1,2,2007,2.38,20.22,0,1,2.81,0.896,801883
7738,2022-12-29,171,4,1,2,1982,2.75,10.27,1,1,6.8,0.209,701060
7739,2021-08-21,166,4,2,2,2015,2.88,18.54,2,0,7.11,0.492,612589
7740,2022-12-06,145,5,1,2,1990,7.98,22.53,1,0,2.48,0.565,605858
7741,2022-07-17,283,2,3,1,2018,9.02,6.91,0,0,8.26,0.085,1177470
7742,2023-06-06,116,3,1,1,2000,6.07,6.42,1,0,9.36,0.494,584991
7743,2022-12-27,267,4,1,1,2016,9.62,9.34,2,0,1.72,0.861,1070745
7744,2022-10-25,64,5,3,1,1981,7.55,10.75,2,1,9.77,0.052,552520
7745,2022-03-16,322,3,1,2,1985,6.07,3.22,0,0,3.53,0.642,1189588
7746,2022-05-17,268,2,2,2,1984,6.5,6.17,1,0,3.78,0.989,1046775
7747,2021-10-02,323,3,2,1,2022,8.65,21.89,1,0,1.4,0.527,1139668
7748,2023-04-30,196,2,2,1,2011,1.81,14.38,2,1,5.48,0.303,693150
7749,2021-03-17,201,4,1,1,2016,2.51,7.06,1,0,9.59,0.585,799085
7750,2022-03-15,64,1,1,2,2019,3.4,23.62,2,1,2.45,0.541,186727
7751,2023-01-02,133,1,1,2,1990,9.05,19.47,2,1,6.19,0.105,589367
7752,2023-05-10,241,4,2,2,1996,9.5,9.38,1,0,3.47,0.214,1030440
7753,2022-11-30,90,3,1,1,1993,4.21,19.25,0,0,1.17,0.669,290228
7754,2021-10-16,310,2,3,1,1981,9.31,15.1,1,1,9.88,0.593,1234707
7755,2022-06-24,185,1,1,1,2018,5.92,17.25,1,0,7.45,0.344,710791
7756,2023-06-10,327,2,2,2,1997,5.26,8.38,0,1,7.62,0.979,1239178
7757,2022-11-23,155,4,3,2,2012,8.49,5.63,1,1,6.97,0.645,786740
7758,2021-09-10,56,3,3,2,2009,5.91,6.71,2,0,2.29,0.231,374829
7759,2021-05-06,79,2,2,1,1994,5.09,2.55,1,1,2.86,0.471,399756
7760,2021-06-26,175,3,3,2,2008,1.14,12.04,2,0,4.47,0.712,610382
7761,2021-02-06,128,1,3,1,2005,1.12,10.45,0,1,9.96,0.672,459666
7762,2022-02-14,116,2,3,1,1980,6.65,0.56,1,1,7.05,0.246,621337
7763,2022-09-03,72,5,3,1,1996,1.66,21.48,1,1,4.98,0.648,321398
7764,2022-09-02,238,1,3,2,2018,7.63,17.21,0,0,5.36,0.333,902570
7765,2021-05-07,123,3,1,2,1981,6.6,11.45,0,1,9.3,0.458,605749
7766,2022-04-28,54,4,2,2,1994,5.12,24.19,2,1,2.77,0.669,268883
7767,2021-06-17,131,5,2,2,2001,7.39,23.54,0,0,3.89,0.581,574790
7768,2022-08-15,74,2,1,2,1999,9.94,2.83,2,1,4.34,0.713,535180
7769,2021-10-21,313,1,1,2,2008,3.22,15.57,0,1,9.08,0.382,1105731
7770,2023-04-25,51,2,2,1,2004,6.01,20.52,2,0,7.99,0.752,287863
7771,2022-09-30,327,2,2,2,2022,8.59,4.74,0,0,6.32,0.016,1320675
7772,2021-12-09,273,5,1,2,2003,1.15,3.64,2,1,3.83,0.188,1026431
7773,2021-11-06,121,5,1,1,2013,2.83,6.86,2,0,2.82,0.973,454193
7774,2022-10-24,117,5,3,2,2022,5.69,7.35,1,1,3.98,0.087,590802
7775,2022-06-12,143,5,1,2,2000,5.97,24.14,2,1,9.37,0.662,624651
7776,2022-06-24,68,4,1,1,1981,1.78,19.62,1,0,9.19,0.917,269426
7777,2022-02-23,177,3,3,2,1995,4.67,1.96,1,0,4.8,0.86,745340
7778,2022-03-20,131,5,3,1,2019,5.68,19.77,0,1,3.93,0.913,507269
7779,2022-11-16,303,1,2,1,2000,4.81,4.66,1,1,8.96,0.984,1159604
7780,2022-07-12,270,2,2,1,2016,7.31,9.25,2,0,5.02,0.357,1063848
7781,2023-04-20,146,5,1,2,1987,7.94,8.3,0,1,1.35,0.33,706775
7782,2021-08-24,101,1,3,1,1993,5.14,7.17,2,0,4.11,0.121,489814
7783,2022-03-15,224,4,3,2,2001,4.83,8.06,1,0,6.47,0.201,931311
7784,2021-08-02,231,1,2,1,1997,7.35,18.98,1,1,9.5,0.653,888963
7785,2021-03-26,164,1,2,2,1984,6.0,7.03,1,1,4.82,0.331,674686
7786,2023-03-05,50,4,1,1,2021,8.83,20.12,1,0,3.16,0.341,333454
7787,2023-01-14,112,4,3,2,2009,5.33,2.73,2,1,4.46,0.646,589694
7788,2021-03-26,297,2,2,2,2010,6.17,15.08,2,0,1.51,0.105,1044955
7789,2022-05-04,280,5,1,2,1988,2.16,21.64,0,0,9.09,0.056,1016371
7790,2021-03-06,275,1,1,2,2010,8.52,2.44,0,0,1.3,0.803,1045778
7791,2022-10-08,68,3,1,2,2010,4.8,16.05,2,1,1.01,0.79,285717
7792,2022-10-25,80,3,2,2,2020,7.47,13.03,2,0,6.53,0.385,451227
7793,2022-09-19,170,2,2,2,1988,4.87,8.63,1,1,2.39,0.593,685169
7794,2021-03-05,73,3,2,2,2016,1.01,2.97,1,0,3.66,0.238,325454
7795,2021-12-09,260,2,2,2,1985,4.6,17.07,0,1,5.42,0.368,943433
7796,2023-05-25,210,5,2,1,2021,2.33,8.08,0,0,8.13,0.036,845564
7797,2021-12-18,304,2,3,1,2005,4.59,8.8,0,0,4.49,0.274,1105443
7798,2021-06-07,108,4,3,1,1989,3.89,18.08,2,1,9.61,0.016,516889
7799,2022-08-12,163,4,3,1,1985,2.82,23.66,0,1,5.08,0.424,622484
7800,2022-05-06,209,4,3,1,2012,2.11,8.67,2,0,9.28,0.52,822267
7801,2022-10-20,269,4,1,2,2009,7.56,18.79,2,1,5.07,0.495,1026647
7802,2023-05-05,218,4,1,1,2019,7.79,23.94,0,0,5.65,0.341,869685
7803,2022-04-08,61,4,3,1,2003,3.38,2.9,2,1,9.62,0.207,448561
7804,2021-08-13,291,4,2,1,2007,5.46,13.47,2,1,7.07,0.454,1136918
7805,2021-11-09,188,4,3,1,2017,5.18,0.77,0,1,2.34,0.87,825891
7806,2022-09-07,146,4,3,2,2008,4.2,20.72,0,0,6.39,0.983,591584
7807,2023-05-09,196,5,1,2,1994,3.5,7.53,0,0,3.03,0.313,750321
7808,2023-03-24,231,4,2,1,1987,2.67,8.65,0,0,3.79,0.974,851539
7809,2022-04-11,106,2,1,1,2002,8.86,17.34,1,1,8.54,0.435,519091
7810,2021-03-29,91,5,2,1,2022,8.5,19.83,1,1,7.14,0.613,485625
7811,2023-06-02,248,3,1,1,1988,4.75,10.3,1,0,3.58,0.804,903049
7812,2021-10-30,80,1,3,2,1990,7.49,16.81,0,1,1.04,0.359,378061
7813,2022-11-11,229,5,2,2,1985,5.48,23.93,1,0,5.78,0.208,886400
7814,2022-03-11,51,4,1,2,1991,1.77,22.23,0,1,3.25,0.273,200631
7815,2022-11-13,337,5,3,1,2013,8.4,17.68,1,1,1.25,0.839,1280522
7816,2021-05-15,187,1,1,2,2000,2.97,23.61,2,1,1.57,0.934,603566
7817,2021-02-19,154,1,1,1,2011,7.36,21.96,0,1,7.06,0.128,666877
7818,2022-03-08,267,4,1,2,2015,5.75,18.36,1,0,4.73,0.695,989921
7819,2021-12-06,271,4,3,2,2004,7.21,22.97,1,0,3.36,0.035,1028954
7820,2021-12-13,154,2,2,1,2014,5.24,20.53,0,1,8.92,0.875,602119
7821,2022-10-08,176,1,1,2,2013,7.32,12.81,2,0,8.43,0.857,729850
7822,2021-12-13,314,4,3,2,1998,1.3,12.81,1,0,5.2,0.775,1075068
7823,2022-10-11,249,1,1,1,2016,1.37,0.72,0,0,3.48,0.824,864432
7824,2021-09-02,301,2,2,2,1996,9.07,1.24,1,0,5.56,0.604,1247094
7825,2021-04-19,64,3,1,2,1995,7.75,18.78,2,1,7.78,0.147,402352
7826,2023-04-05,275,1,3,1,1995,8.46,14.09,0,1,1.1,0.915,1011741
7827,2023-03-10,154,2,1,2,1983,5.11,19.14,1,1,6.51,0.141,578872
7828,2022-06-17,282,2,1,1,2009,5.14,23.77,1,0,7.39,0.225,992047
7829,2021-03-31,268,2,2,1,2013,5.81,11.59,0,0,8.35,0.433,1028450
7830,2021-10-23,326,5,2,1,1984,3.19,2.67,2,0,2.95,0.498,1193134
7831,2021-04-22,310,4,2,1,2012,7.6,15.85,1,1,2.83,0.096,1179821
7832,2023-03-24,239,1,1,1,1988,8.47,2.94,2,0,2.94,0.762,935416
7833,2022-08-12,247,5,3,1,1996,9.17,15.72,0,1,9.38,0.137,1065651
7834,2021-06-26,326,1,1,1,1991,5.65,13.43,1,0,2.27,0.655,1147915
