transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,channel,payment_method,membership_tier
14250,2023-10-07,CUST0487,Male,62,Beauty,1,53,53,Online,E-Wallet,Silver
14251,2023-02-06,CUST1025,Female,51,Home,3,212,636,Online,Debit Card,Bronze
14252,2023-09-29,CUST0518,Female,31,Beauty,3,85,255,Online,Cash,Silver
14253,2023-08-30,CUST0245,Female,19,Sports,4,55,220,Online,Debit Card,Gold
14254,2023-03-04,CUST0276,Female,58,Home,1,243,243,Online,E-Wallet,Gold
14255,2023-05-26,CUST0683,Female,60,Electronics,5,301,1505,Online,Cash,Silver
14256,2023-06-07,CUST0546,Female,19,Sports,1,204,204,Store,Debit Card,Gold
14257,2023-07-03,CUST0614,Female,68,Home,3,290,870,Store,Debit Card,Silver
14258,2023-06-14,CUST0149,Female,37,Beauty,2,36,72,Online,Cash,Bronze
14259,2023-11-15,CUST0240,Female,45,Clothing,4,99,396,Store,Cash,Gold
14260,2023-12-24,CUST0890,Female,58,Clothing,4,123,492,Online,Debit Card,Silver
14261,2023-10-14,CUST0468,Male,52,Sports,2,213,426,Store,Credit Card,Silver
14262,2023-12-21,CUST0370,Male,34,Sports,5,209,1045,Store,E-Wallet,Silver
14263,2023-06-05,CUST0877,Male,43,Home,4,157,628,Store,Cash,Bronze
14264,2023-04-21,CUST0614,Male,36,Sports,5,151,755,Online,Debit Card,Bronze
14265,2023-05-12,CUST0264,Female,47,Clothing,5,89,445,Store,Cash,Bronze
14266,2023-08-21,CUST0265,Female,42,Sports,5,170,850,Online,E-Wallet,Gold
14267,2023-09-16,CUST1069,Male,54,Clothing,5,88,440,Online,E-Wallet,Bronze
14268,2023-03-26,CUST0284,Male,38,Home,3,87,261,Store,E-Wallet,Silver
14269,2023-06-05,CUST1143,Male,20,Electronics,2,386,772,Online,E-Wallet,Gold
14270,2023-04-12,CUST0624,Female,19,Home,1,139,139,Store,Credit Card,Bronze
14271,2023-01-24,CUST0727,Female,46,Beauty,4,35,140,Store,Debit Card,Bronze
14272,2023-10-13,CUST0387,Male,47,Sports,4,104,416,Store,Cash,Gold
14273,2023-08-06,CUST1163,Male,33,Sports,3,91,273,Online,E-Wallet,Silver
14274,2023-10-23,CUST0886,Male,33,Home,5,101,505,Store,Cash,Bronze
14275,2023-06-05,CUST0522,Female,35,Home,1,161,161,Online,Cash,Silver
14276,2023-08-27,CUST0260,Female,27,Sports,4,234,936,Store,Debit Card,Silver
14277,2023-02-06,CUST1089,Female,52,Beauty,5,76,380,Store,Credit Card,Gold
14278,2023-02-01,CUST0718,Male,49,Home,5,267,1335,Store,E-Wallet,Bronze
14279,2023-10-14,CUST1020,Male,69,Home,5,216,1080,Store,Cash,Gold
14280,2023-12-01,CUST0559,Female,33,Clothing,3,93,279,Store,Credit Card,Gold
14281,2023-01-23,CUST0603,Female,41,Clothing,5,196,980,Online,Credit Card,Silver
14282,2023-11-11,CUST0274,Female,52,Home,2,269,538,Store,E-Wallet,Silver
14283,2023-09-24,CUST0523,Male,30,Clothing,5,155,775,Store,Debit Card,Bronze
14284,2023-06-08,CUST0217,Female,58,Home,5,290,1450,Store,Debit Card,Gold
14285,2023-10-09,CUST0388,Male,57,Beauty,4,37,148,Online,Cash,Bronze
14286,2023-04-12,CUST1143,Female,37,Home,4,84,336,Online,Debit Card,Gold
14287,2023-05-29,CUST0748,Female,18,Sports,3,121,363,Online,E-Wallet,Gold
14288,2023-06-25,CUST0802,Female,25,Clothing,1,91,91,Online,Credit Card,Gold
14289,2023-05-08,CUST0487,Male,50,Clothing,2,144,288,Online,Debit Card,Silver
14290,2023-05-10,CUST0824,Male,35,Electronics,2,408,816,Store,Credit Card,Bronze
14291,2023-02-08,CUST0124,Male,25,Clothing,3,72,216,Online,Debit Card,Gold
14292,2023-11-09,CUST1187,Female,25,Sports,1,103,103,Store,Debit Card,Gold
14293,2023-10-04,CUST0838,Female,65,Sports,5,239,1195,Store,Credit Card,Silver
14294,2023-05-18,CUST0951,Female,28,Clothing,4,168,672,Online,Credit Card,Gold
14295,2023-05-11,CUST0147,Male,47,Clothing,5,88,440,Online,Credit Card,Silver
14296,2023-08-07,CUST0970,Male,62,Beauty,1,34,34,Online,Debit Card,Gold
14297,2023-10-31,CUST0312,Female,64,Sports,3,163,489,Online,Debit Card,Silver
14298,2023-03-02,CUST0465,Female,40,Clothing,4,190,760,Online,Debit Card,Silver
14299,2023-11-19,CUST0521,Female,51,Sports,3,163,489,Online,Cash,Bronze
14300,2023-10-27,CUST0559,Female,60,Electronics,3,535,1605,Online,Credit Card,Gold
14301,2023-06-23,CUST0635,Female,37,Home,5,264,1320,Online,Debit Card,Bronze
14302,2023-01-04,CUST0802,Male,29,Home,1,110,110,Online,E-Wallet,Gold
14303,2023-09-16,CUST0945,Female,23,Home,3,162,486,Store,E-Wallet,Silver
14304,2023-03-09,CUST0296,Female,45,Sports,1,114,114,Online,Cash,Gold
14305,2023-09-01,CUST0150,Male,53,Home,4,223,892,Store,Debit Card,Gold
14306,2023-09-30,CUST1165,Male,50,Beauty,4,46,184,Online,Cash,Silver
14307,2023-10-28,CUST0831,Female,46,Home,2,291,582,Store,Cash,Silver
14308,2023-06-26,CUST0530,Male,30,Home,2,177,354,Online,Debit Card,Gold
14309,2023-07-02,CUST0579,Male,36,Sports,3,218,654,Store,E-Wallet,Silver
14310,2023-11-25,CUST0191,Female,59,Electronics,4,203,812,Store,Cash,Silver
14311,2023-01-17,CUST1156,Male,23,Home,3,133,399,Online,Cash,Silver
14312,2023-08-10,CUST0216,Male,25,Home,1,88,88,Online,Credit Card,Bronze
14313,2023-04-09,CUST1130,Male,44,Clothing,4,66,264,Online,E-Wallet,Gold
14314,2023-08-24,CUST0793,Male,32,Clothing,3,157,471,Store,Credit Card,Silver
14315,2023-12-24,CUST0832,Female,36,Electronics,2,696,1392,Online,Cash,Silver
14316,2023-07-09,CUST1142,Male,35,Electronics,1,713,713,Store,Debit Card,Gold
14317,2023-10-30,CUST0904,Male,22,Beauty,3,68,204,Store,Cash,Bronze
14318,2023-03-22,CUST0459,Female,24,Electronics,3,674,2022,Store,Credit Card,Silver
14319,2023-06-18,CUST0526,Male,40,Sports,2,83,166,Store,Debit Card,Silver
14320,2023-08-15,CUST1185,Male,24,Clothing,2,125,250,Online,Cash,Bronze
14321,2023-12-26,CUST0309,Male,59,Clothing,2,84,168,Online,E-Wallet,Silver
14322,2023-12-11,CUST0281,Female,58,Sports,1,165,165,Online,Debit Card,Bronze
14323,2023-07-11,CUST0951,Female,62,Electronics,5,396,1980,Store,E-Wallet,Silver
14324,2023-08-30,CUST0859,Female,40,Electronics,4,315,1260,Online,E-Wallet,Bronze
14325,2023-03-08,CUST1024,Male,51,Sports,1,133,133,Store,Cash,Gold
14326,2023-06-23,CUST1115,Female,49,Electronics,2,591,1182,Online,Cash,Silver
14327,2023-10-01,CUST0053,Female,32,Beauty,5,77,385,Store,Credit Card,Gold
14328,2023-07-28,CUST1069,Male,33,Electronics,3,448,1344,Store,Debit Card,Gold
14329,2023-12-09,CUST0101,Female,49,Home,1,94,94,Online,Debit Card,Bronze
14330,2023-10-18,CUST0937,Female,36,Home,4,279,1116,Store,E-Wallet,Gold
14331,2023-02-01,CUST0174,Male,64,Sports,5,84,420,Online,E-Wallet,Bronze
14332,2023-01-16,CUST0689,Male,44,Home,2,99,198,Online,Cash,Gold
14333,2023-10-03,CUST0610,Male,38,Clothing,3,132,396,Online,Credit Card,Silver
14334,2023-08-20,CUST1105,Male,19,Home,5,161,805,Store,Debit Card,Gold
14335,2023-01-07,CUST1089,Female,38,Home,1,137,137,Online,Debit Card,Gold
14336,2023-01-29,CUST1187,Female,23,Clothing,5,112,560,Online,Cash,Bronze
14337,2023-09-14,CUST0626,Male,40,Electronics,1,253,253,Store,Credit Card,Silver
14338,2023-03-16,CUST0542,Male,19,Beauty,4,37,148,Store,E-Wallet,Silver
14339,2023-03-20,CUST0705,Male,66,Electronics,4,790,3160,Online,Credit Card,Gold
14340,2023-09-26,CUST0717,Female,33,Home,2,145,290,Online,Credit Card,Bronze
14341,2023-03-30,CUST0821,Male,67,Clothing,2,192,384,Store,Credit Card,Silver
14342,2023-11-07,CUST0574,Female,50,Sports,4,191,764,Store,Credit Card,Silver
14343,2023-04-02,CUST0476,Female,23,Sports,5,187,935,Online,Debit Card,Bronze
14344,2023-02-25,CUST1082,Male,27,Electronics,5,796,3980,Online,Cash,Gold
14345,2023-11-12,CUST0327,Female,56,Home,2,168,336,Online,Credit Card,Silver
14346,2023-09-06,CUST0660,Male,42,Sports,2,105,210,Online,Debit Card,Bronze
14347,2023-05-15,CUST0967,Male,68,Electronics,4,257,1028,Store,Credit Card,Gold
14348,2023-01-11,CUST1150,Male,41,Sports,4,191,764,Online,Credit Card,Gold
14349,2023-01-01,CUST0571,Male,68,Home,2,98,196,Store,Debit Card,Gold
14350,2023-09-02,CUST0872,Female,54,Clothing,4,168,672,Store,Debit Card,Silver
14351,2023-07-10,CUST0248,Female,18,Clothing,3,160,480,Online,Cash,Gold
14352,2023-04-23,CUST0322,Female,25,Clothing,2,42,84,Store,E-Wallet,Silver
14353,2023-09-18,CUST0011,Male,32,Clothing,5,175,875,Online,E-Wallet,Bronze
14354,2023-09-12,CUST0112,Male,44,Electronics,5,241,1205,Online,E-Wallet,Silver
14355,2023-07-31,CUST1061,Male,53,Clothing,1,101,101,Store,Debit Card,Gold
14356,2023-07-12,CUST0402,Male,37,Beauty,4,51,204,Store,Credit Card,Bronze
14357,2023-03-05,CUST0085,Male,23,Beauty,3,24,72,Online,Debit Card,Gold
14358,2023-03-06,CUST0393,Male,43,Sports,5,123,615,Store,Credit Card,Bronze
14359,2023-04-13,CUST1120,Female,22,Clothing,2,160,320,Store,Cash,Bronze
14360,2023-09-13,CUST0212,Female,42,Clothing,2,71,142,Store,E-Wallet,Bronze
14361,2023-06-29,CUST0718,Female,46,Clothing,3,164,492,Online,E-Wallet,Silver
14362,2023-08-19,CUST0333,Female,42,Sports,4,165,660,Store,Cash,Silver
14363,2023-10-27,CUST0158,Male,57,Sports,1,158,158,Store,Credit Card,Silver
14364,2023-10-23,CUST0292,Male,49,Clothing,2,139,278,Online,Credit Card,Gold
14365,2023-08-31,CUST0340,Male,54,Clothing,3,164,492,Store,Cash,Silver
14366,2023-07-29,CUST0147,Female,38,Beauty,1,110,110,Online,E-Wallet,Gold
14367,2023-12-29,CUST1199,Female,53,Home,2,105,210,Online,Debit Card,Gold
14368,2023-06-16,CUST0635,Female,58,Home,4,179,716,Store,E-Wallet,Gold
14369,2023-11-29,CUST0193,Male,51,Beauty,1,69,69,Store,Cash,Gold
14370,2023-01-10,CUST1192,Female,41,Beauty,2,33,66,Store,Cash,Bronze
14371,2023-09-22,CUST0632,Male,22,Sports,2,227,454,Online,Credit Card,Bronze
14372,2023-01-11,CUST1023,Male,49,Home,4,166,664,Store,Cash,Silver
14373,2023-09-26,CUST0764,Female,41,Beauty,1,53,53,Store,Cash,Silver
14374,2023-06-05,CUST0193,Male,47,Home,4,130,520,Online,E-Wallet,Silver
14375,2023-10-17,CUST0613,Male,51,Clothing,5,176,880,Online,Debit Card,Gold
14376,2023-10-11,CUST0101,Male,58,Clothing,5,62,310,Store,Credit Card,Bronze
14377,2023-05-23,CUST0604,Male,49,Sports,5,97,485,Online,Credit Card,Gold
14378,2023-06-13,CUST0537,Male,18,Electronics,3,698,2094,Online,E-Wallet,Gold
14379,2023-04-28,CUST0271,Male,28,Clothing,2,145,290,Online,E-Wallet,Silver
14380,2023-05-24,CUST0877,Male,45,Sports,1,84,84,Store,E-Wallet,Silver
14381,2023-12-07,CUST0710,Male,42,Clothing,2,46,92,Store,Credit Card,Gold
14382,2023-11-20,CUST0364,Male,69,Home,2,264,528,Online,Debit Card,Silver
14383,2023-06-05,CUST0040,Male,55,Electronics,5,367,1835,Store,Cash,Gold
14384,2023-09-24,CUST0139,Female,31,Clothing,4,175,700,Online,Cash,Silver
14385,2023-07-08,CUST0492,Female,38,Clothing,3,108,324,Online,E-Wallet,Silver
14386,2023-05-16,CUST0818,Female,35,Electronics,2,552,1104,Online,Cash,Bronze
14387,2023-11-30,CUST1191,Male,55,Beauty,5,43,215,Store,Debit Card,Gold
14388,2023-09-18,CUST0938,Male,57,Sports,1,118,118,Online,E-Wallet,Bronze
14389,2023-03-20,CUST0985,Female,69,Beauty,3,38,114,Online,Debit Card,Silver
14390,2023-08-01,CUST1140,Male,64,Sports,3,222,666,Online,E-Wallet,Gold
14391,2023-04-15,CUST0403,Male,52,Home,4,152,608,Online,Debit Card,Bronze
14392,2023-04-12,CUST0965,Female,50,Home,4,160,640,Online,Debit Card,Bronze
14393,2023-10-08,CUST0915,Male,20,Clothing,2,144,288,Store,Debit Card,Gold
14394,2023-08-25,CUST0516,Male,48,Home,5,234,1170,Store,E-Wallet,Bronze
14395,2023-03-30,CUST0128,Male,57,Sports,2,152,304,Online,E-Wallet,Bronze
14396,2023-08-15,CUST0063,Female,41,Electronics,4,591,2364,Store,Debit Card,Gold
14397,2023-02-11,CUST0992,Female,60,Beauty,1,75,75,Store,Cash,Silver
14398,2023-09-22,CUST0661,Female,43,Clothing,3,57,171,Store,E-Wallet,Bronze
14399,2023-11-07,CUST0426,Male,45,Clothing,2,135,270,Online,Credit Card,Bronze
14400,2023-08-26,CUST0647,Female,20,Electronics,5,280,1400,Online,Cash,Gold
14401,2023-04-10,CUST0274,Male,45,Sports,4,99,396,Online,Cash,Bronze
14402,2023-01-06,CUST0998,Female,22,Home,1,213,213,Store,Credit Card,Gold
14403,2023-07-04,CUST0088,Male,34,Beauty,5,58,290,Online,Debit Card,Gold
14404,2023-01-25,CUST1053,Female,50,Beauty,5,93,465,Store,E-Wallet,Silver
14405,2023-09-18,CUST0112,Male,56,Home,2,197,394,Store,Credit Card,Silver
14406,2023-06-20,CUST0041,Male,22,Electronics,4,316,1264,Store,Cash,Silver
14407,2023-11-03,CUST0445,Female,62,Sports,5,107,535,Store,E-Wallet,Gold
14408,2023-01-13,CUST0803,Male,29,Beauty,4,100,400,Store,Credit Card,Silver
14409,2023-10-01,CUST0014,Female,23,Sports,3,140,420,Store,Cash,Gold
14410,2023-05-12,CUST0967,Female,56,Beauty,4,87,348,Online,Credit Card,Bronze
14411,2023-05-30,CUST0739,Female,61,Beauty,4,37,148,Online,Credit Card,Bronze
14412,2023-03-09,CUST0746,Female,27,Electronics,1,595,595,Online,Debit Card,Silver
14413,2023-10-02,CUST0752,Female,67,Electronics,4,626,2504,Online,E-Wallet,Silver
14414,2023-03-24,CUST0926,Female,69,Beauty,3,37,111,Store,E-Wallet,Bronze
14415,2023-01-21,CUST0878,Female,67,Electronics,2,484,968,Online,Debit Card,Silver
14416,2023-06-30,CUST0864,Male,34,Home,2,190,380,Online,E-Wallet,Silver
14417,2023-12-25,CUST0928,Male,22,Beauty,5,100,500,Online,E-Wallet,Silver
14418,2023-09-15,CUST0081,Male,56,Clothing,3,84,252,Store,Credit Card,Gold
14419,2023-03-10,CUST0795,Female,39,Sports,3,130,390,Online,Credit Card,Silver
14420,2023-12-07,CUST0366,Male,23,Clothing,2,143,286,Store,Credit Card,Silver
14421,2023-10-13,CUST0261,Male,55,Beauty,2,68,136,Store,E-Wallet,Bronze
14422,2023-02-19,CUST0725,Male,20,Beauty,2,103,206,Store,Debit Card,Gold
14423,2023-12-07,CUST1105,Male,54,Beauty,2,26,52,Online,Cash,Gold
14424,2023-06-01,CUST0369,Female,44,Sports,1,77,77,Online,E-Wallet,Silver
14425,2023-05-14,CUST0914,Male,22,Sports,3,161,483,Store,Debit Card,Gold
14426,2023-07-08,CUST0525,Male,25,Sports,3,94,282,Store,Credit Card,Gold
14427,2023-04-25,CUST0695,Female,38,Clothing,3,123,369,Store,Debit Card,Silver
14428,2023-10-06,CUST0481,Female,59,Home,4,68,272,Store,Credit Card,Bronze
14429,2023-07-28,CUST1113,Female,25,Clothing,4,54,216,Store,Credit Card,Bronze
14430,2023-10-16,CUST0671,Male,34,Clothing,1,45,45,Online,E-Wallet,Gold
14431,2023-05-16,CUST0636,Male,52,Electronics,2,585,1170,Online,Credit Card,Gold
14432,2023-06-13,CUST0455,Female,31,Beauty,5,70,350,Store,Debit Card,Gold
14433,2023-06-10,CUST0219,Female,34,Beauty,3,47,141,Online,E-Wallet,Bronze
14434,2023-06-22,CUST0857,Male,47,Clothing,5,119,595,Online,E-Wallet,Silver
14435,2023-03-17,CUST0061,Male,36,Beauty,5,51,255,Online,Cash,Bronze
14436,2023-05-01,CUST0479,Male,27,Electronics,3,792,2376,Store,Cash,Bronze
14437,2023-05-21,CUST0784,Male,52,Electronics,2,698,1396,Online,Credit Card,Silver
14438,2023-03-26,CUST0756,Female,62,Beauty,1,105,105,Online,Cash,Silver
14439,2023-06-13,CUST0461,Male,48,Electronics,3,349,1047,Online,Debit Card,Gold
14440,2023-04-08,CUST0851,Male,31,Electronics,3,798,2394,Store,Credit Card,Bronze
14441,2023-08-25,CUST1102,Female,55,Home,1,74,74,Online,Debit Card,Gold
14442,2023-06-27,CUST0407,Male,56,Clothing,2,190,380,Store,Cash,Silver
14443,2023-02-17,CUST0884,Male,20,Clothing,1,126,126,Store,Cash,Bronze
14444,2023-10-28,CUST0084,Female,53,Clothing,2,120,240,Store,Debit Card,Bronze
14445,2023-09-06,CUST1046,Male,44,Electronics,1,245,245,Store,Debit Card,Bronze
14446,2023-12-06,CUST0681,Male,51,Home,1,70,70,Store,Debit Card,Silver
14447,2023-04-15,CUST0849,Male,61,Home,5,181,905,Store,Debit Card,Bronze
14448,2023-02-24,CUST1129,Male,18,Beauty,2,69,138,Store,E-Wallet,Gold
14449,2023-07-29,CUST1075,Female,68,Beauty,4,65,260,Store,Credit Card,Silver
14450,2023-09-26,CUST0598,Male,34,Clothing,1,194,194,Online,E-Wallet,Bronze
14451,2023-04-04,CUST0976,Female,28,Clothing,1,154,154,Online,Credit Card,Bronze
14452,2023-12-09,CUST0178,Male,35,Clothing,2,147,294,Online,Debit Card,Bronze
14453,2023-04-24,CUST0324,Male,30,Beauty,5,51,255,Store,E-Wallet,Gold
14454,2023-07-31,CUST1143,Female,44,Home,1,210,210,Store,Credit Card,Gold
14455,2023-04-02,CUST0183,Male,22,Clothing,2,133,266,Online,Credit Card,Gold
14456,2023-03-06,CUST0444,Female,58,Clothing,4,48,192,Store,Credit Card,Bronze
14457,2023-09-13,CUST0446,Male,45,Electronics,4,768,3072,Online,Credit Card,Silver
14458,2023-03-07,CUST0098,Female,37,Beauty,2,104,208,Online,Debit Card,Silver
14459,2023-09-21,CUST0133,Male,66,Beauty,2,109,218,Online,Credit Card,Silver
14460,2023-06-21,CUST1058,Female,58,Clothing,1,70,70,Online,Cash,Gold
14461,2023-04-10,CUST0060,Male,32,Clothing,1,122,122,Store,E-Wallet,Silver
14462,2023-03-27,CUST0756,Female,57,Clothing,4,92,368,Store,Credit Card,Gold
14463,2023-11-28,CUST0338,Female,19,Electronics,5,260,1300,Store,E-Wallet,Silver
14464,2023-07-15,CUST0838,Female,18,Clothing,2,70,140,Store,Cash,Silver
14465,2023-05-14,CUST0384,Male,39,Beauty,2,89,178,Store,E-Wallet,Silver
14466,2023-01-22,CUST0322,Male,36,Electronics,4,397,1588,Online,Debit Card,Bronze
14467,2023-03-30,CUST0814,Female,39,Sports,2,106,212,Online,Credit Card,Silver
14468,2023-04-20,CUST0609,Male,57,Home,1,202,202,Online,Credit Card,Bronze
14469,2023-03-06,CUST0783,Male,61,Clothing,2,191,382,Store,Debit Card,Bronze
14470,2023-07-13,CUST0612,Female,31,Beauty,4,109,436,Store,Credit Card,Silver
14471,2023-04-14,CUST0129,Male,54,Sports,3,188,564,Store,Credit Card,Gold
14472,2023-02-21,CUST0370,Female,26,Electronics,4,584,2336,Online,Debit Card,Bronze
14473,2023-11-30,CUST0955,Female,20,Electronics,2,735,1470,Store,Debit Card,Bronze
14474,2023-09-20,CUST0302,Male,69,Electronics,1,573,573,Online,Debit Card,Silver
14475,2023-12-02,CUST0943,Male,31,Electronics,2,577,1154,Online,Credit Card,Bronze
14476,2023-08-31,CUST0065,Female,37,Sports,4,158,632,Online,Credit Card,Gold
14477,2023-10-29,CUST0904,Male,57,Beauty,1,90,90,Online,Credit Card,Gold
14478,2023-12-16,CUST0794,Female,63,Electronics,2,644,1288,Online,E-Wallet,Silver
14479,2023-12-09,CUST1171,Male,19,Electronics,5,448,2240,Store,Debit Card,Gold
14480,2023-01-10,CUST0674,Male,51,Clothing,4,149,596,Online,Credit Card,Silver
14481,2023-09-22,CUST0833,Male,52,Clothing,2,126,252,Store,Debit Card,Bronze
14482,2023-05-19,CUST0133,Female,40,Home,3,130,390,Online,E-Wallet,Gold
14483,2023-03-21,CUST0706,Female,24,Clothing,4,120,480,Online,Credit Card,Gold
14484,2023-08-26,CUST0521,Male,58,Beauty,5,35,175,Store,E-Wallet,Gold
14485,2023-04-12,CUST0480,Female,18,Sports,5,137,685,Store,Cash,Gold
14486,2023-04-29,CUST0886,Female,54,Home,2,205,410,Store,Cash,Bronze
14487,2023-07-25,CUST0188,Male,33,Electronics,3,282,846,Online,E-Wallet,Silver
14488,2023-09-27,CUST0334,Male,38,Electronics,4,269,1076,Online,Cash,Bronze
14489,2023-12-30,CUST0224,Male,60,Home,1,85,85,Online,Debit Card,Gold
14490,2023-01-05,CUST0885,Male,66,Beauty,3,25,75,Online,E-Wallet,Gold
14491,2023-08-07,CUST1168,Female,49,Clothing,4,116,464,Online,Debit Card,Bronze
14492,2023-05-21,CUST0513,Female,67,Home,4,220,880,Store,Cash,Silver
14493,2023-05-06,CUST0429,Male,64,Beauty,3,100,300,Store,Debit Card,Bronze
14494,2023-07-04,CUST0540,Female,63,Clothing,5,139,695,Store,Credit Card,Silver
14495,2023-05-17,CUST0494,Male,37,Sports,3,159,477,Store,Debit Card,Silver
14496,2023-05-24,CUST0496,Male,24,Home,1,92,92,Online,E-Wallet,Silver
14497,2023-02-17,CUST0586,Female,57,Home,3,142,426,Online,Debit Card,Bronze
14498,2023-07-03,CUST0918,Female,55,Home,4,84,336,Store,Credit Card,Gold
14499,2023-01-28,CUST0722,Male,55,Sports,5,163,815,Online,Cash,Bronze
14500,2023-11-21,CUST0174,Female,60,Clothing,3,125,375,Online,Debit Card,Gold
14501,2023-12-15,CUST0356,Female,64,Electronics,3,792,2376,Online,Debit Card,Silver
14502,2023-02-24,CUST0931,Female,61,Clothing,5,120,600,Online,Cash,Gold
14503,2023-04-26,CUST1155,Male,21,Clothing,1,192,192,Store,Cash,Gold
14504,2023-04-22,CUST0509,Female,30,Electronics,3,706,2118,Store,Debit Card,Gold
14505,2023-03-29,CUST0189,Male,20,Electronics,2,400,800,Online,Cash,Gold
14506,2023-09-27,CUST0343,Male,29,Electronics,3,584,1752,Online,E-Wallet,Bronze
14507,2023-08-09,CUST0357,Male,62,Electronics,5,279,1395,Store,Credit Card,Silver
14508,2023-01-02,CUST1123,Male,61,Beauty,5,40,200,Online,Credit Card,Silver
14509,2023-09-11,CUST0066,Female,36,Beauty,1,98,98,Online,Credit Card,Gold
14510,2023-12-16,CUST0684,Male,59,Home,1,248,248,Store,Credit Card,Bronze
14511,2023-10-01,CUST0078,Female,31,Sports,4,243,972,Store,E-Wallet,Gold
14512,2023-07-07,CUST0287,Female,35,Electronics,3,284,852,Store,Cash,Gold
14513,2023-12-21,CUST0314,Female,64,Beauty,3,99,297,Store,Cash,Bronze
14514,2023-06-15,CUST0221,Female,47,Sports,3,82,246,Online,Cash,Gold
14515,2023-07-17,CUST0317,Female,35,Sports,5,158,790,Online,Credit Card,Silver
14516,2023-09-10,CUST0708,Female,50,Sports,1,204,204,Store,Debit Card,Bronze
14517,2023-05-03,CUST0398,Female,54,Sports,4,204,816,Store,Cash,Gold
14518,2023-11-08,CUST1046,Male,63,Beauty,5,40,200,Store,Cash,Gold
14519,2023-11-01,CUST0762,Female,35,Clothing,5,196,980,Store,E-Wallet,Gold
14520,2023-05-13,CUST0865,Female,35,Beauty,2,59,118,Online,Debit Card,Silver
14521,2023-06-21,CUST0367,Male,28,Clothing,4,132,528,Online,E-Wallet,Silver
14522,2023-05-30,CUST0884,Male,38,Clothing,4,150,600,Online,Cash,Bronze
14523,2023-09-15,CUST0555,Male,32,Electronics,5,385,1925,Online,E-Wallet,Gold
14524,2023-03-16,CUST0980,Female,48,Clothing,1,59,59,Store,E-Wallet,Gold
14525,2023-05-25,CUST1013,Male,35,Sports,5,67,335,Online,E-Wallet,Silver
14526,2023-12-15,CUST0879,Female,45,Home,2,165,330,Store,Debit Card,Silver
14527,2023-06-13,CUST0849,Female,65,Home,1,113,113,Store,E-Wallet,Silver
14528,2023-02-06,CUST1009,Male,64,Clothing,2,133,266,Online,Cash,Bronze
14529,2023-02-15,CUST0188,Male,66,Clothing,2,60,120,Store,Cash,Bronze
14530,2023-08-07,CUST1097,Male,25,Home,2,110,220,Online,E-Wallet,Bronze
14531,2023-10-02,CUST0055,Female,29,Clothing,2,164,328,Online,Debit Card,Silver
14532,2023-12-10,CUST1082,Female,35,Sports,2,241,482,Store,Credit Card,Silver
14533,2023-09-07,CUST0473,Male,26,Clothing,1,88,88,Store,Cash,Bronze
14534,2023-06-19,CUST0495,Male,47,Beauty,2,110,220,Online,Debit Card,Silver
14535,2023-10-06,CUST1005,Male,59,Home,2,287,574,Store,Credit Card,Bronze
14536,2023-04-23,CUST0705,Male,38,Sports,1,103,103,Online,Debit Card,Bronze
14537,2023-05-16,CUST1100,Male,49,Clothing,3,83,249,Store,Cash,Bronze
14538,2023-06-11,CUST0699,Female,55,Clothing,1,97,97,Online,Credit Card,Gold
14539,2023-07-18,CUST0324,Female,61,Sports,2,109,218,Online,E-Wallet,Bronze
